"long","lat","country"
-80.3927,25.9092,US
-118.244,34.0544,US
-118.0868,34.1563,US
-112.0201,43.4736,US
-73.9582,40.9952,US
-97.822,37.751,US
-97.7742,32.425,US
-76.0795,39.2147,US
-97.822,37.751,US
-122.4121,37.7506,US
-80.2702,25.7641,US
-73.063,41.5538,US
-94.2042,45.5722,US
-94.5786,39.0997,US
-97.822,37.751,US
-117.3702,47.7027,US
-95.513,29.6924,US
-88.4011,44.277,US
-80.2702,25.7641,US
-92.983,34.6484,US
-80.3364,25.8799,US
-97.822,37.751,US
-73.5597,40.713,US
-122.0438,37.3177,US
-81.8871,31.6043,US
-73.7262,40.789,US
-118.2578,33.859,US
-119.7315,34.4398,US
-86.7196,36.0711,US
-78.7959,42.9767,US
-97.1399,32.5817,US
-122.1496,37.6868,US
-97.822,37.751,US
-96.8805,33.0951,US
-118.0016,34.1483,US
-74.4996,40.4992,US
-84.3754,33.7697,US
-95.1848,29.8235,US
-80.1749,26.1792,US
-77.4602,37.5537,US
-105.0938,40.387,US
-96.8655,32.6085,US
-73.6026,40.6586,US
-73.9591,40.7099,US
-96.1418,34.3445,US
-97.822,37.751,US
-82.582,28.0117,US
-112.0995,33.508,US
-105.0935,40.4236,US
-93.4396,44.8328,US
-84.1383,40.7955,US
-86.3249,37.4603,US
-97.822,37.751,US
-74.1184,40.5697,US
-97.822,37.751,US
-81.834,34.8939,US
-81.5498,30.0822,US
-74.0325,40.7424,US
-118.573,34.2047,US
-101.9316,33.5119,US
-122.3004,47.4902,US
-118.4296,34.1531,US
-78.4076,37.3027,US
-97.822,37.751,US
-97.822,37.751,US
-91.0014,30.3927,US
-73.5455,40.6665,US
-75.2718,40.38,US
-96.6177,33.1974,US
-87.891,42.9778,US
-86.122,39.8655,US
-84.4748,33.3902,US
-95.579,29.6277,US
-91.5054,41.6344,US
-92.1279,46.7715,US
-87.9437,42.951,US
-71.3046,42.7288,US
-97.822,37.751,US
-70.9355,41.6913,US
-88.2022,41.8886,US
-73.9502,40.7809,US
-95.8309,29.7388,US
-111.6347,33.3429,US
-73.4094,40.8681,US
-87.8652,41.8957,US
-74.0429,41.1144,US
-80.843,35.2296,US
-118.086,34.0648,US
-89.9758,30.0313,US
-72.5745,41.7066,US
-73.9501,40.781,US
-96.7981,33.2339,US
-83.1167,42.5982,US
-73.8414,40.8881,US
-118.244,34.0544,US
-74.0426,40.6208,US
-85.8391,40.2803,US
-74.6429,41.0287,US
-96.2421,35.2396,US
-95.5233,29.8738,US
-97.822,37.751,US
-111.7118,33.438,US
-97.822,37.751,US
-84.5026,34.1078,US
-117.0203,32.7847,US
-122.2412,37.7906,US
-97.822,37.751,US
-122.406,37.7771,US
-97.822,37.751,US
-76.2343,36.7348,US
-77.3983,39.0258,US
-117.8941,33.884,US
-73.9904,40.7359,US
-97.2512,32.9275,US
-73.946,40.839,US
-84.3797,33.8336,US
-88.0788,44.5522,US
-115.2166,36.1682,US
-97.822,37.751,US
-80.8317,35.1879,US
-74.06,40.7876,US
-93.2814,44.8349,US
-74.0159,41.0629,US
-97.5838,27.9403,US
-89.4,43.0653,US
-73.9614,40.7547,US
-78.6386,35.7721,US
-74.7007,41.6516,US
-118.2578,34.0549,US
-82.2011,33.4485,US
-118.1998,34.2188,US
-106.6402,35.1349,US
-77.4728,39.0481,US
-118.3029,34.0762,US
-74.0066,40.7126,US
-74.0005,40.6368,US
-82.8028,27.9091,US
-82.4921,28.9284,US
-122.6363,45.4805,US
-70.1863,44.0969,US
-85.2656,37.1161,US
-82.9054,40.1149,US
-97.0764,33.0391,US
-80.2221,39.494,US
-73.6981,40.6704,US
-82.9717,40.1113,US
-97.6995,27.7984,US
-90.3644,38.7023,US
-73.7677,40.7142,US
-75.1479,40.1821,US
-97.822,37.751,US
-79.9395,35.9359,US
-90.4286,38.1879,US
-73.5832,40.6505,US
-97.6868,30.2721,US
-71.0726,42.3388,US
-77.6923,43.1702,US
-97.822,37.751,US
-73.051,40.871,US
-75.4874,40.6998,US
-75.2303,39.9612,US
-97.822,37.751,US
-73.6484,40.7244,US
-86.4832,30.7773,US
-115.2757,36.1236,US
-90.4733,43.9838,US
-81.5815,30.2755,US
-118.5371,34.1979,US
-89.9085,35.1128,US
-81.6012,28.5274,US
-97.822,37.751,US
-111.934,41.9105,US
-88.2018,41.9778,US
-97.822,37.751,US
-74.0028,40.6799,US
-74.8991,40.0933,US
-119.6954,39.6582,US
-118.291,33.8951,US
-76.0098,43.0772,US
-122.3451,47.6348,US
-83.925,42.616,US
-80.2615,35.822,US
-97.3842,32.7446,US
-122.2708,37.5549,US
-73.3037,40.8562,US
-97.822,37.751,US
-97.822,37.751,US
-84.4894,38.0152,US
-97.822,37.751,US
-90.2817,38.7943,US
-73.8422,40.7015,US
-116.2172,33.7209,US
-105.1009,40.1773,US
-118.4298,34.003,US
-87.1667,33.8927,US
-117.9663,33.6647,US
-93.6005,42.0373,US
-118.0509,33.7215,US
-85.7657,34.4898,US
-97.822,37.751,US
-85.1461,35.0278,US
-94.574,45.6151,US
-90.179,44.6615,US
-94.1046,46.3521,US
-80.1963,25.7588,US
-73.9891,40.2993,US
-122.6,45.5111,US
-76.3146,36.8307,US
-98.0017,41.1213,US
-74.0014,40.7503,US
-88.7801,30.4404,US
-118.4587,34.2619,US
-97.822,37.751,US
-122.2203,47.4714,US
-80.1498,26.348,US
-111.7435,33.338,US
-75.1832,39.9357,US
-90.8101,43.9536,US
-97.822,37.751,US
-117.4172,48.741,US
-81.831,41.2463,US
-73.4094,40.8681,US
-70.9133,42.1293,US
-80.4344,25.4931,US
-73.6184,40.7041,US
-118.1424,33.9212,US
-71.4383,41.7766,US
-120.2719,47.4162,US
-82.4848,27.3672,US
-71.1246,42.3996,US
-83.7017,42.2324,US
-96.6053,32.7691,US
-117.2484,32.8425,US
-73.9745,40.7828,US
-112.0676,33.3199,US
-84.4455,33.7838,US
-122.6795,45.5777,US
-73.4593,40.6673,US
-73.9591,40.7099,US
-74.0005,40.7114,US
-77.8528,36.4169,US
-74.0476,40.7182,US
-87.6376,41.8777,US
-79.9557,40.4442,US
-73.9847,40.6801,US
-92.3131,43.056,US
-80.3365,40.6972,US
-117.8854,33.9339,US
-84.153,34.4512,US
-90.179,44.6615,US
-97.822,37.751,US
-119.2264,34.2862,US
-157.8028,21.289,US
-77.6597,34.3914,US
-121.4702,38.5725,US
-84.6082,39.1091,US
-117.9526,33.8405,US
-73.7497,40.6001,US
-83.388,42.683,US
-112.0996,33.6819,US
-73.946,40.839,US
-73.3667,40.8108,US
-87.2775,33.8312,US
-73.9392,40.7429,US
-74.3646,40.9049,US
-74,40.7157,US
-115.2149,36.0097,US
-73.9138,40.6627,US
-73.9953,40.782,US
-118.347,33.889,US
-80.3587,33.9133,US
-122.0748,37.4043,US
-119.8365,39.5381,US
-97.822,37.751,US
-82.2911,27.9032,US
-106.538,31.8378,US
-111.7792,33.2409,US
-97.822,37.751,US
-120.4964,34.9504,US
-97.822,37.751,US
-118.3667,34.1448,US
-121.8914,37.3387,US
-77.4728,39.0481,US
-73.548,41.0641,US
-122.0748,37.4043,US
-95.5019,30.1707,US
-111.8068,41.7759,US
-111.8483,40.3942,US
-73.9272,40.6186,US
-97.822,37.751,US
-81.6012,28.5274,US
-73.4313,40.7306,US
-117.9949,33.8001,US
-73.9559,40.6462,US
-95.8858,36.0496,US
-122.5331,47.6463,US
-74.1195,40.0881,US
-118.267,34.1526,US
-84.0618,39.7589,US
-84.4009,39.3434,US
-74.0055,40.7365,US
-97.822,37.751,US
-117.2548,34.1438,US
-83.1319,40.0337,US
-86.222,39.2367,US
-73.822,40.694,US
-88.2634,44.6611,US
-119.1894,34.2347,US
-74.3428,40.9277,US
-80.5284,36.2032,US
-71.0628,43.8172,US
-73.5455,40.6665,US
-122.4257,37.6538,US
-97.2303,31.5095,US
-79.9613,40.3775,US
-117.9773,33.7832,US
-83.7044,41.7061,US
-96.9926,33.0176,US
-86.7495,35.7832,US
-117.7375,33.9776,US
-89.7679,30.2791,US
-83.7124,33.9978,US
-118.4269,34.413,US
-93.2081,44.7499,US
-85.6148,42.8899,US
-122.3661,37.5659,US
-118.2946,34.1004,US
-104.9669,39.7318,US
-78.8426,35.9806,US
-88.4231,42.1726,US
-97.822,37.751,US
-73.0728,41.7701,US
-88.145,43.0656,US
-71.7719,42.2555,US
-74.0727,40.2066,US
-118.1145,34.011,US
-80.1756,33.0185,US
-82.0829,33.3449,US
-77.2806,38.7913,US
-118.3409,34.1657,US
-73.8916,40.7611,US
-97.2834,32.9321,US
-75.1565,39.9195,US
-71.2271,42.366,US
-97.822,37.751,US
-97.822,37.751,US
-84.0154,39.8026,US
-72.7522,42.1293,US
-111.8867,33.6013,US
-76.4078,39.3408,US
-95.3258,46.0545,US
-118.2836,34.0322,US
-122.3747,47.6901,US
-97.4163,32.339,US
-96.7488,33.1371,US
-90.1102,32.4699,US
-87.6376,41.8777,US
-81.8629,41.1389,US
-80.8512,35.21,US
-74.1977,40.7242,US
-86.13,39.5992,US
-91.5125,44.833,US
-89.9562,32.3895,US
-97.822,37.751,US
-78.6865,35.797,US
-78.475,42.0803,US
-82.3951,28.0406,US
-74.2236,40.7418,US
-83.3785,42.331,US
-105.1101,39.842,US
-112.2348,33.5768,US
-74.1853,42.938,US
-99.7637,32.4358,US
-95.4707,30.0516,US
-82.8062,40.5384,US
-95.5302,30.0409,US
-95.4696,29.8284,US
-97.822,37.751,US
-87.6517,41.8483,US
-80.843,35.2296,US
-74.06,40.7876,US
-97.2132,32.8876,US
-78.9178,35.9112,US
-96.805,32.7767,US
-122.3165,47.6295,US
-74.3646,40.9049,US
-82.5245,28.0791,US
-117.8582,34.0964,US
-112.1516,41.7413,US
-85.5803,44.8155,US
-82.9967,42.4723,US
-96.8834,33.0036,US
-56.1702,-34.8576,UY
-56.4667,-30.4,UY
-56,-33,UY
64,41,UZ
64,41,UZ
64,41,UZ
64,41,UZ
-66.9208,10.5048,VE
-66,8,VE
-69.3207,10.0726,VE
-66,8,VE
-67.5973,10.2448,VE
-66,8,VE
-66.8567,10.2483,VE
-68.895,10.1603,VE
-66,8,VE
-67.9991,10.179,VE
-69.5667,10.7719,VE
-66.8875,10.3286,VE
-63.4167,10.5,VE
-71.145,8.5983,VE
-66.6167,10.4667,VE
-72.2214,7.8236,VE
-67.5958,10.2469,VE
-71.6422,10.6286,VE
-66,8,VE
-66,9.2167,VE
-66,8,VE
-66,8,VE
106,16,VN
106,16,VN
106,16,VN
105.8516,21.0313,VN
106,16,VN
106,16,VN
106.0667,20.65,VN
106,16,VN
108.2215,16.0685,VN
106.6438,10.8142,VN
106,16,VN
106,16,VN
106,16,VN
106,16,VN
106,16,VN
106,16,VN
107.08,20.9511,VN
106,16,VN
106,16,VN
106,16,VN
106,16,VN
106,16,VN
106,16,VN
106,16,VN
106.6438,10.8142,VN
107.0667,10.35,VN
106,16,VN
106,16,VN
106,16,VN
106,16,VN
106,16,VN
106,16,VN
105.8516,21.0313,VN
106.6438,10.8142,VN
106,16,VN
108.335,15.8794,VN
106,16,VN
105.7833,10.0333,VN
106,16,VN
105.8516,21.0313,VN
107.0667,10.35,VN
106.6438,10.8142,VN
106,16,VN
108.2215,16.0685,VN
106,16,VN
106.6438,10.8142,VN
106,16,VN
106.3833,10.2333,VN
49.1314,14.53,YE
48,15,YE
45.282,-12.7949,YT
24,-29,ZA
28.0583,-26.2309,ZA
28.0583,-26.2309,ZA
28.0583,-26.2309,ZA
24,-29,ZA
28.25,-26.1,ZA
18.4259,-33.9258,ZA
24,-29,ZA
24,-29,ZA
23.4333,-27.45,ZA
24,-29,ZA
28.0585,-26.2308,ZA
28.0583,-26.2309,ZA
24,-29,ZA
28.0167,-26.5667,ZA
27.8167,-26.7,ZA
27.8167,-26.7,ZA
28.1443,-25.757,ZA
24,-29,ZA
27.7667,-26.1,ZA
30,-15,ZM
